2017-09-28,13:40:56,460, 1066 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:56,460, 1066 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:56,460, 1066 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:56,460, 1066 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:56,460, 1066 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:56,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,102, 528 ,https://stackoverflow.com/nocaptcha?s=19065d0a-e5b5-4621-b44e-52c8505381db
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,476, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,492, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,492, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,492, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:40:57,492, 1068 ,https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
