2017-09-28,13:37:03,250, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,252, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,254, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,260, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,264, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,266, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,250, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,268, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,270, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,270, 20 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,272, 22 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,274, 26 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:03,274, 28 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,276, 30 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,278, 34 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,278, 36 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,252, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,278, 38 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,254, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,278, 42 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:04,260, 18 ,https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
