2017-09-28,13:41:01,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:04,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:17,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:21,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:27,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:33,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:35,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:36,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:36,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:36,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:38,You closed the page , https://stackoverflow.com/nocaptcha?s=19065d0a-e5b5-4621-b44e-52c8505381db
2017-09-28,13:41:38,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:38,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:38,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:38,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:38,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:41:39,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
