2017-09-28,13:37:05,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:11,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:21,You selected input text! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:30,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:30,You clicked a link! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:31,You closed the page , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:32,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:34,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:38,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:38,You clicked a upvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:39,You clicked a downvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:40,You clicked to make it favourite! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:37:58,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:37:59,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:00,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:08,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:09,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:09,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:09,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:12,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:12,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:12,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:13,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:22,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:23,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:25,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:27,Your mouse over a paragraph! , https://stackoverflow.com/questions/tagged/java?sort=frequent&pageSize=15
2017-09-28,13:38:43,You closed the page , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:04,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:11,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:12,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:13,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:13,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:13,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:13,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:13,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:14,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:14,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:15,Your mouse over a paragraph! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:29,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:29,You clicked a upvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:29,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:29,You clicked a upvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:33,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:33,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:33,You clicked a downvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:33,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:34,You clicked a downvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:34,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:34,You clicked a downvote! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:34,You clicked a link! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
2017-09-28,13:39:41,You scrolled! , https://stackoverflow.com/questions/218384/what-is-a-nullpointerexception-and-how-do-i-fix-it
